date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2004-12-15,Central Region,Kasungu,Nkhoma,-12.716667,33.4,cereals and tubers,Maize,KG,actual,Retail,MWK,14.5,0.0141
2004-12-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Maize,KG,actual,Retail,MWK,11.34,0.011
2004-12-15,Central Region,Lilongwe,Nanjiri,-14.07154,33.8371,cereals and tubers,Maize,KG,actual,Retail,MWK,19.18,0.0187
2004-12-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,cereals and tubers,Maize,KG,actual,Retail,MWK,18.33,0.0178
2004-12-15,Central Region,Mchinji,Mchinji,-13.8,32.9,cereals and tubers,Maize,KG,actual,Retail,MWK,16.81,0.0164
2004-12-15,Central Region,Nkhotakota,Dwangwa,-12.566667,34.15,cereals and tubers,Maize,KG,actual,Retail,MWK,16.5,0.0161
2004-12-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Maize,KG,actual,Retail,MWK,19.4,0.0189
2004-12-15,Central Region,Ntcheu,Chimbiya,-15.08,34.58,cereals and tubers,Maize,KG,actual,Retail,MWK,15.37,0.015
2004-12-15,Central Region,Ntcheu,Lizulu,-14.516667,34.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,16.36,0.0159
2004-12-15,Central Region,Ntcheu,Ntcheu,-14.816667,34.633333,cereals and tubers,Maize,KG,actual,Retail,MWK,16.68,0.0162
2004-12-15,Central Region,Ntcheu,Sharpevaley,-14.616667,34.733333,cereals and tubers,Maize,KG,actual,Retail,MWK,15.75,0.0153
2004-12-15,Central Region,Ntchisi,Nsundwe,-13.383333,33.95,cereals and tubers,Maize,KG,actual,Retail,MWK,19.9,0.0194
2004-12-15,Central Region,Ntchisi,Ntchisi,-13.366669654846191,33.91835021972656,cereals and tubers,Maize,KG,actual,Retail,MWK,18.25,0.0178
2004-12-15,Central Region,Salima,Salima,-13.783333,34.433333,cereals and tubers,Maize,KG,actual,Retail,MWK,19.46,0.019
2004-12-15,Northern Region,Chitipa,Chitipa,-9.716667,33.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,15.37,0.015
2004-12-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,cereals and tubers,Maize,KG,actual,Retail,MWK,17.62,0.0172
2004-12-15,Northern Region,Mzimba,Embangweni,-12.166667,33.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,12.5,0.0122
2004-12-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,cereals and tubers,Maize,KG,actual,Retail,MWK,14.85,0.0145
2004-12-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,21.87,0.0213
2004-12-15,Northern Region,Nkhata Bay,Nkhata Bay,-11.608197,34.29859,cereals and tubers,Maize,KG,actual,Retail,MWK,24.54,0.0239
2004-12-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Maize,KG,actual,Retail,MWK,22.22,0.0216
2004-12-15,Southern Region,Balaka,Balaka,-14.9893798828125,34.95893096923828,cereals and tubers,Maize,KG,actual,Retail,MWK,19.09,0.0186
2004-12-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,cereals and tubers,Maize,KG,actual,Retail,MWK,21.78,0.0212
2004-12-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,17.63,0.0172
2004-12-15,Southern Region,Chiradzulu,Chiradzulu,-15.7,35.183333,cereals and tubers,Maize,KG,actual,Retail,MWK,17.18,0.0167
2004-12-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,18.51,0.018
2004-12-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Maize,KG,actual,Retail,MWK,16.84,0.0164
2004-12-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,18.26,0.0178
2004-12-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Maize,KG,actual,Retail,MWK,21.58,0.021
